student_id,student_name,course_code,term,credits,has_prerequisites,midterm_score,final_score,assignment_score,total_score,passed,attendance_rate
20261910,Heather Davidson,IS 441,Spring 2024,4,False,22,36,12,70,True,78.56
20261910,Heather Davidson,IS 443,Spring 2024,4,True,21,24,13,58,True,79.68
20261910,Heather Davidson,IS 422,Spring 2024,3,True,26,44,16,86,True,82.21
20261911,Michael Hill,IS 414,Fall 2023,3,True,5,10,7,22,False,73.05
20261911,Michael Hill,IS 351,Fall 2023,2,True,9,8,4,21,False,39.24
20261911,Michael Hill,CS 112,Fall 2024,2,True,10,13,0,23,False,76.62
20261911,Michael Hill,HU 333,Fall 2024,3,True,20,9,6,35,False,79.22
20261911,Michael Hill,IT 222,Spring 2024,3,True,11,23,7,41,False,57.04
20261912,Christina Diaz,HU 333,Fall 2023,4,False,24,48,19,91,True,85.09
20261912,Christina Diaz,HU 112,Fall 2023,2,False,30,45,16,91,True,46.39
20261912,Christina Diaz,HU 334,Fall 2023,3,False,30,46,15,91,True,77.07
20261912,Christina Diaz,IS 443,Spring 2024,3,False,28,42,17,87,True,58.32
20261912,Christina Diaz,IT 223,Spring 2024,2,True,25,33,20,78,True,85.68
20261913,Robert Henderson,HU 112,Fall 2024,3,False,19,32,3,54,True,88.79
20261913,Robert Henderson,CS 313,Spring 2024,3,False,28,31,7,66,True,71.09
20261913,Robert Henderson,IS 414,Spring 2024,2,True,11,17,10,38,False,83.72
20261913,Robert Henderson,IS 451,Spring 2024,4,True,18,34,5,57,True,93.52
20261913,Robert Henderson,HU 323,Spring 2024,4,False,25,20,7,52,True,81.42
20261913,Robert Henderson,IS 360,Spring 2024,3,True,17,26,15,58,True,74.41
20261914,Joanna Jackson,CS 313,Fall 2023,3,True,27,40,16,83,True,74.04
20261914,Joanna Jackson,HU 122,Fall 2024,2,False,25,40,18,83,True,83.69
20261914,Joanna Jackson,IS 333,Fall 2024,4,True,22,37,17,76,False,88.61
20261914,Joanna Jackson,HU 213,Fall 2024,2,False,21,33,19,73,True,60.21
20261914,Joanna Jackson,HU 112,Fall 2024,3,True,25,35,15,75,False,29.9
20261915,Thomas Johnson,IS 334,Fall 2023,4,False,25,39,12,76,True,88.63
20261915,Thomas Johnson,IS 241,Fall 2023,2,False,17,38,15,70,True,59.52
20261915,Thomas Johnson,IS 460,Fall 2024,2,False,23,44,15,82,True,83.4
20261915,Thomas Johnson,ST 122,Spring 2024,3,False,30,41,17,88,True,87.11
20261915,Thomas Johnson,IS 421,Spring 2024,2,True,30,44,13,87,True,80.21
20261915,Thomas Johnson,IS 350,Spring 2024,4,True,22,40,18,80,True,79.2
20261915,Thomas Johnson,IS 422,Spring 2024,4,False,27,28,15,70,True,71.24
20261916,David Barrera,IS 414,Fall 2023,3,False,9,11,10,30,False,72.63
20261916,David Barrera,AI 310,Fall 2023,3,False,4,4,3,11,False,62.82
20261916,David Barrera,MA 113,Spring 2024,3,True,16,4,9,29,False,51.4
20261916,David Barrera,HU 334,Spring 2024,4,False,15,13,5,33,False,80.64
20261916,David Barrera,HU 331,Spring 2024,2,False,6,26,6,38,False,47.13
20261917,David Hill,IS 421,Fall 2023,4,False,27,24,6,57,True,54.04
20261917,David Hill,HU 323,Fall 2024,2,True,0,33,20,53,True,73.15
20261917,David Hill,IS 351,Spring 2024,3,True,11,36,15,62,True,77.93
20261917,David Hill,IS 444,Spring 2024,4,False,19,29,3,51,True,56.53
20261917,David Hill,HU 333,Spring 2024,3,True,20,38,10,68,True,85.91
20261917,David Hill,IS 498,Spring 2024,3,True,13,30,11,54,True,87.22
20261918,Tyler Davis,IS 350,Fall 2023,3,False,30,11,9,50,True,85.88
20261918,Tyler Davis,IS 352,Fall 2023,2,False,20,19,10,49,False,92.72
20261918,Tyler Davis,IS 442,Fall 2024,2,True,30,36,3,69,True,82.02
20261918,Tyler Davis,IT 111,Fall 2024,4,True,7,13,8,28,False,95.85
20261918,Tyler Davis,IS 460,Spring 2024,2,False,22,33,13,68,True,75.83
20261918,Tyler Davis,HU 111,Spring 2024,4,True,18,37,5,60,True,92.02
20261918,Tyler Davis,IS 360,Spring 2024,2,True,23,28,14,65,True,76.48
20261919,Duane Wood,HU 112,Fall 2023,4,True,30,33,9,72,True,66.73
20261919,Duane Wood,IS 321,Fall 2023,3,False,6,27,19,52,True,52.9
20261919,Duane Wood,HU 323,Fall 2024,2,False,16,26,15,57,True,68.74
20261919,Duane Wood,HU 122,Fall 2024,2,False,23,25,16,64,True,89.41
20261919,Duane Wood,IS 422,Spring 2024,3,False,12,42,7,61,True,57.15
20261919,Duane Wood,HU 334,Spring 2024,3,False,7,18,20,45,True,76.73
20261920,Donna Baker,HU 213,Fall 2023,2,False,15,29,16,60,True,67.03
20261920,Donna Baker,IS 350,Fall 2023,2,True,24,33,0,57,True,58.81
20261920,Donna Baker,IS 455,Fall 2024,3,False,20,25,7,52,True,83.02
20261920,Donna Baker,IS 342,Spring 2024,4,False,13,18,15,46,False,54.03
20261920,Donna Baker,IS 448,Spring 2024,3,True,19,20,11,50,True,73.46
20261920,Donna Baker,IS 460,Spring 2024,3,False,21,35,13,69,True,53.53
20261921,Emily Wilson PhD,HU 323,Fall 2024,2,False,13,31,13,57,True,71.23
20261921,Emily Wilson PhD,IS 321,Fall 2024,3,True,22,33,10,65,True,73.2
20261921,Emily Wilson PhD,IS 453,Fall 2024,3,True,30,28,4,62,True,76.96
20261921,Emily Wilson PhD,IS 443,Spring 2024,4,True,20,13,10,43,False,57.35
20261921,Emily Wilson PhD,IS 334,Spring 2024,4,True,14,39,9,62,True,87.85
20261921,Emily Wilson PhD,IS 352,Spring 2024,4,True,19,44,10,73,True,83.2
20261921,Emily Wilson PhD,HU 313,Spring 2024,3,True,14,24,6,44,False,97.45
20261922,Alexandria Anderson,IS 334,Fall 2023,3,False,25,13,7,45,False,68.77
20261922,Alexandria Anderson,IS 351,Fall 2023,2,True,19,31,6,56,True,80.09
20261922,Alexandria Anderson,PH 111,Fall 2023,2,False,17,30,7,54,True,74.8
20261922,Alexandria Anderson,IS 350,Fall 2023,2,True,13,22,13,48,False,100.0
20261922,Alexandria Anderson,IS 211,Fall 2023,4,True,27,26,12,65,True,71.25
20261922,Alexandria Anderson,IS 312,Fall 2024,4,True,19,42,12,73,True,68.35
20261922,Alexandria Anderson,IS 352,Spring 2024,3,True,16,26,6,48,False,77.74
20261923,Jennifer White,HU 331,Fall 2023,4,False,8,31,7,46,False,64.48
20261923,Jennifer White,IS 360,Fall 2023,3,True,22,39,4,65,True,91.77
20261923,Jennifer White,CS 313,Fall 2024,3,False,14,40,9,63,True,64.91
20261923,Jennifer White,CS 221,Fall 2024,3,True,19,27,11,57,True,90.66
20261923,Jennifer White,HU 313,Fall 2024,3,True,17,23,6,46,False,74.64
20261923,Jennifer White,IT 221,Spring 2024,2,True,9,24,13,46,False,82.5
20261923,Jennifer White,IS 333,Spring 2024,2,True,19,30,13,62,True,46.63
20261924,Mrs. Barbara Wilson,HU 213,Fall 2024,4,False,18,36,16,70,True,34.54
20261924,Mrs. Barbara Wilson,IS 455,Fall 2024,3,False,22,44,17,83,True,73.34
20261924,Mrs. Barbara Wilson,HU 331,Fall 2024,2,True,30,40,11,81,True,75.66
20261924,Mrs. Barbara Wilson,IS 448,Fall 2024,3,True,30,46,19,95,True,65.32
20261924,Mrs. Barbara Wilson,ST 121,Spring 2024,4,True,30,50,17,97,False,53.49
20261924,Mrs. Barbara Wilson,IS 240,Spring 2024,3,True,20,40,18,78,True,68.02
20261924,Mrs. Barbara Wilson,IS 434,Spring 2024,3,False,24,43,12,79,True,44.77
20261925,Jeffrey Perez,IS 498,Fall 2023,2,False,27,32,18,77,False,69.27
20261925,Jeffrey Perez,IS 333,Fall 2023,4,True,21,41,17,79,True,100.0
20261925,Jeffrey Perez,IS 365,Fall 2024,2,False,21,35,15,71,True,57.98
20261925,Jeffrey Perez,HU 334,Fall 2024,4,False,30,37,15,82,False,70.17
20261925,Jeffrey Perez,IS 443,Spring 2024,3,True,23,45,12,80,True,92.72
20261926,Michael Gonzalez,IS 422,Fall 2023,4,False,30,31,11,72,True,87.39
20261926,Michael Gonzalez,IS 345,Fall 2024,2,True,19,30,5,54,True,66.03
20261926,Michael Gonzalez,HU 122,Fall 2024,2,False,29,21,11,61,True,75.4
20261926,Michael Gonzalez,IT 221,Fall 2024,3,True,13,28,15,56,False,72.09
20261926,Michael Gonzalez,IT 222,Fall 2024,2,True,16,27,10,53,True,82.21
20261926,Michael Gonzalez,CS 221,Fall 2024,2,True,0,26,9,35,False,94.73
20261926,Michael Gonzalez,CS 213,Spring 2024,2,False,10,28,16,54,True,62.23
20261927,David Rich,CS 214,Fall 2023,2,True,13,30,15,58,True,76.02
20261927,David Rich,IS 342,Fall 2023,3,False,25,37,16,78,True,72.02
20261927,David Rich,IT 222,Fall 2023,3,True,30,47,12,89,True,81.46
20261927,David Rich,HU 331,Fall 2024,3,False,29,42,15,86,True,73.39
20261927,David Rich,HU 334,Spring 2024,2,False,20,41,16,77,False,88.18
20261928,Caitlin Weiss,HU 313,Fall 2023,4,True,18,14,6,38,False,57.92
20261928,Caitlin Weiss,HU 333,Fall 2023,4,True,5,4,4,13,False,69.38
20261928,Caitlin Weiss,IS 450,Fall 2024,3,True,13,24,0,37,True,38.03
20261928,Caitlin Weiss,IS 451,Fall 2024,2,False,6,7,6,19,False,70.82
20261928,Caitlin Weiss,IS 455,Fall 2024,2,True,12,18,5,35,False,53.41
20261928,Caitlin Weiss,IS 434,Fall 2024,4,False,16,11,3,30,True,25.18
20261929,Diana Rowe,IS 313,Fall 2023,4,True,8,19,6,33,False,62.84
20261929,Diana Rowe,HU 323,Fall 2024,2,True,21,7,2,30,False,59.86
20261929,Diana Rowe,MA 112,Spring 2024,2,True,8,17,1,26,False,66.04
20261929,Diana Rowe,CS 251,Spring 2024,4,True,12,19,5,36,False,53.59
20261929,Diana Rowe,IT 223,Spring 2024,2,True,13,1,2,16,False,72.1
20261930,Jason Robbins,IT 111,Fall 2023,4,True,23,25,17,65,True,81.11
20261930,Jason Robbins,HU 323,Fall 2023,4,False,28,33,11,72,True,81.14
20261930,Jason Robbins,MA 112,Fall 2024,3,True,24,49,14,87,True,76.54
20261930,Jason Robbins,HU 333,Fall 2024,2,True,22,34,13,69,True,70.34
20261930,Jason Robbins,HU 213,Fall 2024,2,False,27,50,12,89,True,83.72
20261930,Jason Robbins,IS 313,Spring 2024,3,True,26,24,20,70,False,51.47
20261930,Jason Robbins,IS 450,Spring 2024,3,False,30,38,13,81,True,38.93
20261931,Suzanne Estrada,HU 111,Fall 2023,2,False,13,23,4,40,False,95.64
20261931,Suzanne Estrada,ST 121,Fall 2024,4,True,30,28,11,69,True,100.0
20261931,Suzanne Estrada,IS 460,Fall 2024,2,False,23,33,13,69,True,53.67
20261931,Suzanne Estrada,IS 451,Fall 2024,3,True,14,24,9,47,False,71.59
20261931,Suzanne Estrada,IS 442,Spring 2024,4,False,25,34,20,79,True,75.17
20261932,Bonnie Morris,HU 122,Fall 2023,2,False,30,43,16,89,True,61.31
20261932,Bonnie Morris,IS 333,Fall 2024,2,True,19,35,16,70,True,59.04
20261932,Bonnie Morris,IS 448,Fall 2024,3,True,30,36,20,86,True,71.02
20261932,Bonnie Morris,HU 213,Fall 2024,2,True,19,36,20,75,True,55.45
20261932,Bonnie Morris,MA 111,Spring 2024,4,True,27,32,20,79,True,49.63
20261932,Bonnie Morris,CS 221,Spring 2024,4,True,20,50,20,90,False,72.31
20261932,Bonnie Morris,IS 240,Spring 2024,2,True,22,31,18,71,True,60.51
20261933,Darrell Martin,MA 113,Fall 2024,3,True,26,27,13,66,False,62.65
20261933,Darrell Martin,IS 345,Spring 2024,4,False,29,32,17,78,True,57.0
20261933,Darrell Martin,HU 313,Spring 2024,3,True,20,44,12,76,True,69.61
20261933,Darrell Martin,IS 453,Spring 2024,4,False,16,50,13,79,True,58.78
20261933,Darrell Martin,HU 331,Spring 2024,2,False,26,37,17,80,True,77.74
20261934,Angela Lopez,HU 112,Fall 2023,4,True,6,2,9,17,False,35.77
20261934,Angela Lopez,IT 241,Fall 2023,3,False,8,18,1,27,False,82.45
20261934,Angela Lopez,ST 121,Fall 2023,3,True,9,17,0,26,True,40.92
20261934,Angela Lopez,IS 441,Fall 2023,3,False,11,10,0,21,False,72.07
20261934,Angela Lopez,HU 122,Fall 2023,4,False,11,15,6,32,False,65.79
20261934,Angela Lopez,IS 334,Fall 2024,3,False,8,17,19,44,False,52.98
20261934,Angela Lopez,IS 241,Spring 2024,2,False,14,28,14,56,True,44.66
20261935,Dawn Olson,IS 435,Fall 2023,3,False,19,47,16,82,True,87.98
20261935,Dawn Olson,IS 415,Fall 2023,4,False,27,50,16,93,True,94.81
20261935,Dawn Olson,ST 122,Fall 2024,4,False,18,43,17,78,True,78.62
20261935,Dawn Olson,IT 211,Fall 2024,2,False,25,44,14,83,True,77.85
20261935,Dawn Olson,IS 350,Spring 2024,4,True,15,36,17,68,True,69.38
20261935,Dawn Olson,IS 321,Spring 2024,3,False,22,33,19,74,True,93.11
20261935,Dawn Olson,MA 112,Spring 2024,3,True,25,41,20,86,True,77.32
20261936,Dana Jacobson,CS 111,Fall 2023,3,True,11,41,20,72,True,70.29
20261936,Dana Jacobson,IS 448,Fall 2023,4,True,19,40,15,74,True,79.69
20261936,Dana Jacobson,IS 241,Fall 2023,3,False,30,35,13,78,True,82.32
20261936,Dana Jacobson,IS 321,Fall 2024,2,False,26,37,17,80,True,69.21
20261936,Dana Jacobson,IS 434,Spring 2024,2,False,20,44,14,78,True,79.13
20261937,Spencer Williams,HU 323,Fall 2023,2,False,20,23,9,52,True,63.2
20261937,Spencer Williams,HU 334,Fall 2023,2,False,19,20,8,47,False,55.6
20261937,Spencer Williams,ST 122,Spring 2024,4,False,15,27,12,54,True,88.29
20261937,Spencer Williams,ST 121,Spring 2024,3,True,21,43,9,73,True,43.45
20261937,Spencer Williams,CS 241,Spring 2024,3,False,21,39,11,71,True,57.49
20261937,Spencer Williams,IS 350,Spring 2024,3,True,17,32,13,62,True,89.54
20261938,Diana Goodman,IS 416,Fall 2023,4,False,30,44,20,94,True,52.7
20261938,Diana Goodman,IS 443,Fall 2023,4,False,17,30,18,65,True,72.0
20261938,Diana Goodman,MA 113,Fall 2024,2,True,22,45,19,86,True,52.79
20261938,Diana Goodman,CS 313,Spring 2024,3,False,26,47,17,90,True,61.42
20261938,Diana Goodman,CS 352,Spring 2024,2,True,29,33,15,77,True,73.49
20261939,John Macias,IS 434,Fall 2023,2,True,23,50,18,91,True,69.96
20261939,John Macias,IT 222,Fall 2023,2,True,27,37,13,77,True,67.26
20261939,John Macias,IS 498,Fall 2024,4,False,20,44,15,79,True,75.63
20261939,John Macias,IS 333,Fall 2024,2,True,23,39,15,77,True,86.48
20261939,John Macias,CS 214,Fall 2024,3,True,28,38,18,84,True,54.46
20261939,John Macias,HU 213,Spring 2024,3,False,26,30,14,70,True,50.86
20261939,John Macias,IS 448,Spring 2024,4,True,30,33,17,80,True,83.02
20261940,Michelle Jones,IS 434,Fall 2023,3,False,19,23,13,55,True,64.46
20261940,Michelle Jones,IS 422,Fall 2024,3,False,16,24,4,44,False,64.69
20261940,Michelle Jones,IS 313,Fall 2024,4,False,13,16,15,44,False,100.0
20261940,Michelle Jones,HU 313,Spring 2024,2,False,11,16,14,41,False,91.85
20261940,Michelle Jones,IT 241,Spring 2024,4,False,15,19,5,39,False,58.46
20261940,Michelle Jones,PH 111,Spring 2024,2,True,26,29,7,62,True,93.43
20261940,Michelle Jones,IS 416,Spring 2024,3,False,30,22,2,54,True,56.05
20261941,Kristen Crawford,IS 313,Fall 2023,4,True,27,35,4,66,True,63.87
20261941,Kristen Crawford,IS 416,Fall 2024,3,False,27,28,11,66,True,61.78
20261941,Kristen Crawford,IS 350,Spring 2024,4,True,20,16,17,53,True,83.7
20261941,Kristen Crawford,PH 111,Spring 2024,4,True,10,40,12,62,True,69.4
20261941,Kristen Crawford,IT 423,Spring 2024,3,False,8,28,9,45,False,63.64
20261941,Kristen Crawford,ST 122,Spring 2024,3,False,19,23,16,58,True,78.89
20261941,Kristen Crawford,MA 112,Spring 2024,2,True,15,25,10,50,True,96.26
20261942,Justin Jones,IS 496,Fall 2023,2,False,30,45,16,91,True,68.57
20261942,Justin Jones,IT 223,Fall 2024,3,True,25,48,16,89,True,83.52
20261942,Justin Jones,ST 122,Fall 2024,4,False,19,46,15,80,True,92.24
20261942,Justin Jones,CS 111,Fall 2024,4,False,30,31,17,78,True,95.63
20261942,Justin Jones,IS 442,Spring 2024,2,True,26,34,20,80,True,90.73
20261943,Sharon Griffin,IS 415,Fall 2023,4,False,11,35,3,49,False,92.38
20261943,Sharon Griffin,MA 112,Fall 2024,2,True,28,32,12,72,True,86.68
20261943,Sharon Griffin,IT 241,Fall 2024,3,False,20,29,2,51,True,67.37
20261943,Sharon Griffin,IS 360,Fall 2024,4,True,13,21,3,37,False,84.76
20261943,Sharon Griffin,IS 211,Spring 2024,4,True,14,22,18,54,True,60.02
20261943,Sharon Griffin,IS 313,Spring 2024,2,True,7,33,14,54,True,83.95
20261943,Sharon Griffin,IS 342,Spring 2024,2,False,15,19,5,39,False,89.71
20261944,Allison Santana,CS 221,Fall 2024,3,True,30,30,20,80,True,73.66
20261944,Allison Santana,HU 111,Fall 2024,3,False,29,42,18,89,True,79.16
20261944,Allison Santana,IS 350,Fall 2024,4,True,23,41,19,83,True,72.59
20261944,Allison Santana,IT 222,Fall 2024,3,True,20,40,20,80,True,73.4
20261944,Allison Santana,IS 241,Spring 2024,4,True,25,25,20,70,True,95.4
20261944,Allison Santana,IS 321,Spring 2024,3,False,30,41,10,81,True,83.19
20261945,Cheryl Simmons,IS 460,Fall 2023,4,False,20,45,18,83,False,67.61
20261945,Cheryl Simmons,HU 121,Fall 2023,2,False,16,42,20,78,True,66.68
20261945,Cheryl Simmons,HU 313,Fall 2024,3,False,30,44,17,91,True,77.23
20261945,Cheryl Simmons,CS 241,Fall 2024,2,False,27,47,15,89,True,73.01
20261945,Cheryl Simmons,HU 331,Fall 2024,4,True,28,36,17,81,True,78.94
20261945,Cheryl Simmons,IS 448,Fall 2024,3,False,26,35,15,76,True,79.21
20261945,Cheryl Simmons,IS 321,Spring 2024,2,False,23,38,20,81,True,100.0
20261946,Jonathan Lopez,IS 414,Fall 2023,4,True,13,26,19,58,True,66.46
20261946,Jonathan Lopez,IS 333,Fall 2023,4,True,24,39,6,69,True,79.97
20261946,Jonathan Lopez,IS 360,Fall 2024,2,True,17,25,0,42,False,51.66
20261946,Jonathan Lopez,IS 365,Fall 2024,4,True,14,36,6,56,True,77.18
20261946,Jonathan Lopez,IS 321,Spring 2024,4,False,9,40,0,49,False,60.26
20261946,Jonathan Lopez,HU 112,Spring 2024,2,True,14,31,9,54,True,62.46
20261946,Jonathan Lopez,IS 451,Spring 2024,4,True,25,17,14,56,True,69.49
20261947,Richard Ayers,IS 455,Fall 2023,2,False,23,50,16,89,True,70.42
20261947,Richard Ayers,IS 421,Fall 2024,3,False,23,50,18,91,True,100.0
20261947,Richard Ayers,IS 416,Fall 2024,3,False,29,40,13,82,False,100.0
20261947,Richard Ayers,IS 313,Spring 2024,4,True,25,45,17,87,True,44.25
20261947,Richard Ayers,HU 213,Spring 2024,4,False,26,39,10,75,True,64.14
20261948,Dr. Christine Hayes,IS 342,Fall 2023,4,True,30,50,15,95,True,75.07
20261948,Dr. Christine Hayes,MA 113,Fall 2023,4,True,25,50,18,93,True,68.42
20261948,Dr. Christine Hayes,IS 352,Fall 2024,3,True,26,41,12,79,True,77.19
20261948,Dr. Christine Hayes,IS 455,Spring 2024,3,False,23,48,18,89,True,61.78
20261948,Dr. Christine Hayes,IS 421,Spring 2024,2,False,28,42,12,82,True,100.0
20261948,Dr. Christine Hayes,CS 251,Spring 2024,2,True,25,31,14,70,False,59.1
20261949,Regina Hall,HU 334,Fall 2023,4,False,23,30,16,69,True,67.62
20261949,Regina Hall,IS 240,Fall 2023,4,False,18,49,15,82,True,94.24
20261949,Regina Hall,IS 350,Fall 2024,3,True,20,40,14,74,True,80.15
20261949,Regina Hall,IS 453,Spring 2024,2,False,30,34,17,81,True,83.13
20261949,Regina Hall,ST 121,Spring 2024,3,False,22,26,19,67,True,67.78
20261950,Katherine Santana,IS 448,Fall 2023,2,True,23,37,20,80,True,73.62
20261950,Katherine Santana,IS 415,Fall 2023,2,False,23,38,18,79,True,67.51
20261950,Katherine Santana,MA 113,Fall 2023,2,True,22,48,14,84,True,77.1
20261950,Katherine Santana,HU 112,Fall 2024,2,False,18,28,19,65,True,82.72
20261950,Katherine Santana,IS 321,Fall 2024,4,False,21,50,18,89,True,78.41
20261950,Katherine Santana,IS 365,Spring 2024,4,True,18,43,20,81,True,100.0
20261951,Patricia Vasquez,HU 332,Fall 2024,3,False,30,38,15,83,True,55.59
20261951,Patricia Vasquez,CS 213,Fall 2024,4,True,25,40,17,82,True,55.14
20261951,Patricia Vasquez,HU 213,Spring 2024,3,True,19,33,19,71,True,81.14
20261951,Patricia Vasquez,CS 112,Spring 2024,3,False,17,38,16,71,True,100.0
20261951,Patricia Vasquez,ST 121,Spring 2024,4,True,30,39,16,85,True,71.81
20261951,Patricia Vasquez,CS 352,Spring 2024,3,False,21,44,17,82,True,41.73
20261952,Gloria Thompson,IT 211,Fall 2023,2,False,23,32,11,66,True,67.78
20261952,Gloria Thompson,IS 498,Fall 2023,3,False,20,34,18,72,True,58.24
20261952,Gloria Thompson,IS 231,Fall 2023,2,False,25,35,20,80,False,79.74
20261952,Gloria Thompson,IT 223,Spring 2024,2,True,26,45,20,91,True,80.65
20261952,Gloria Thompson,CS 251,Spring 2024,4,False,15,48,16,79,True,82.31
20261952,Gloria Thompson,IS 352,Spring 2024,4,False,22,38,19,79,True,89.72
20261953,Aaron Mcdonald,IS 451,Fall 2023,3,True,16,43,20,79,True,74.51
20261953,Aaron Mcdonald,MA 111,Spring 2024,4,False,30,50,15,95,True,90.05
20261953,Aaron Mcdonald,IS 333,Spring 2024,3,False,26,39,13,78,True,68.72
20261953,Aaron Mcdonald,HU 112,Spring 2024,3,False,24,36,18,78,True,64.45
20261953,Aaron Mcdonald,IS 448,Spring 2024,2,True,14,43,14,71,True,87.5
20261954,Larry Jones,HU 334,Fall 2023,3,False,15,6,2,23,False,48.11
20261954,Larry Jones,PH 111,Fall 2023,2,True,8,11,5,24,False,61.61
20261954,Larry Jones,HU 331,Fall 2024,4,False,4,1,0,5,False,56.25
20261954,Larry Jones,ST 122,Fall 2024,3,False,17,16,7,40,False,56.19
20261954,Larry Jones,IS 360,Spring 2024,3,True,9,17,0,26,False,53.04
20261955,Andrew Mccormick,MA 111,Fall 2023,2,True,18,27,10,55,True,98.65
20261955,Andrew Mccormick,IS 241,Fall 2023,2,True,18,29,5,52,True,71.15
20261955,Andrew Mccormick,ST 122,Fall 2024,2,False,16,21,19,56,True,79.22
20261955,Andrew Mccormick,IT 241,Fall 2024,2,False,14,24,4,42,False,68.51
20261955,Andrew Mccormick,HU 121,Fall 2024,2,False,19,28,8,55,True,78.55
20261955,Andrew Mccormick,IS 416,Spring 2024,3,False,18,23,6,47,False,76.0
20261956,Paul Jennings,IS 448,Fall 2023,2,True,25,25,3,53,True,89.48
20261956,Paul Jennings,IS 460,Fall 2023,4,False,20,23,11,54,True,72.72
20261956,Paul Jennings,HU 121,Fall 2023,2,False,14,31,8,53,True,76.58
20261956,Paul Jennings,IT 423,Fall 2024,3,False,16,27,10,53,True,82.05
20261956,Paul Jennings,IS 414,Fall 2024,4,True,17,37,14,68,True,74.05
20261956,Paul Jennings,ST 121,Fall 2024,2,True,17,28,8,53,True,67.83
20261956,Paul Jennings,IS 231,Spring 2024,2,True,30,36,4,70,True,93.45
20261957,Patricia Mann,IS 450,Fall 2023,2,True,22,25,16,63,True,80.07
20261957,Patricia Mann,AI 310,Fall 2023,3,False,23,27,15,65,True,76.6
20261957,Patricia Mann,MA 113,Fall 2023,4,True,26,39,16,81,True,91.57
20261957,Patricia Mann,HU 331,Fall 2024,2,False,25,39,20,84,True,58.94
20261957,Patricia Mann,HU 332,Fall 2024,2,False,23,45,18,86,True,62.41
20261957,Patricia Mann,IS 414,Spring 2024,4,True,30,41,15,86,True,62.73
20261957,Patricia Mann,HU 333,Spring 2024,4,False,26,40,16,82,True,61.43
20261958,Ashley Morris,IS 241,Fall 2023,4,False,7,20,8,35,False,78.58
20261958,Ashley Morris,MA 113,Fall 2023,4,True,20,20,15,55,True,64.68
20261958,Ashley Morris,CS 352,Fall 2023,3,True,11,24,7,42,False,67.73
20261958,Ashley Morris,HU 213,Fall 2023,4,False,5,22,20,47,False,97.41
20261958,Ashley Morris,MA 112,Fall 2023,4,False,28,23,11,62,True,87.62
20261958,Ashley Morris,IS 443,Fall 2024,2,False,16,31,13,60,True,89.58
20261958,Ashley Morris,IS 415,Fall 2024,4,False,14,28,9,51,True,74.86
20261959,Felicia Robinson,IS 415,Fall 2023,3,False,19,15,9,43,False,61.68
20261959,Felicia Robinson,IS 416,Fall 2024,2,False,13,11,4,28,False,68.97
20261959,Felicia Robinson,IS 435,Fall 2024,4,False,5,12,10,27,False,68.49
20261959,Felicia Robinson,MA 111,Fall 2024,3,True,19,6,4,29,True,74.41
20261959,Felicia Robinson,IS 421,Spring 2024,4,False,19,16,7,42,True,66.61
20261959,Felicia Robinson,CS 313,Spring 2024,4,False,16,19,5,40,False,67.95
20261960,Taylor Salazar,IS 444,Fall 2023,4,True,19,44,15,78,True,71.02
20261960,Taylor Salazar,IS 455,Fall 2023,2,False,22,39,11,72,True,89.58
20261960,Taylor Salazar,IS 240,Fall 2023,3,True,23,42,17,82,True,71.07
20261960,Taylor Salazar,IT 222,Fall 2024,4,True,30,39,20,89,True,80.86
20261960,Taylor Salazar,IS 365,Spring 2024,2,True,30,24,18,72,True,77.37
20261960,Taylor Salazar,IT 423,Spring 2024,4,False,26,31,17,74,True,64.89
20261961,Cody Ferguson,IS 441,Fall 2023,2,True,3,15,5,23,False,64.54
20261961,Cody Ferguson,IT 111,Fall 2023,3,True,12,10,2,24,False,45.33
20261961,Cody Ferguson,IS 211,Fall 2023,4,True,10,0,11,21,False,38.54
20261961,Cody Ferguson,IS 442,Fall 2024,4,False,19,15,6,40,False,51.43
20261961,Cody Ferguson,IS 460,Spring 2024,3,False,19,15,8,42,False,43.53
20261962,Lauren Smith,CS 241,Fall 2023,2,True,10,43,11,64,True,72.47
20261962,Lauren Smith,IS 498,Fall 2024,2,True,11,22,0,33,False,77.92
20261962,Lauren Smith,IT 221,Fall 2024,4,False,17,40,5,62,True,68.41
20261962,Lauren Smith,IS 365,Fall 2024,4,False,16,38,14,68,True,92.45
20261962,Lauren Smith,CS 251,Fall 2024,4,True,23,35,6,64,True,87.64
20261962,Lauren Smith,IT 211,Spring 2024,4,True,10,27,18,55,True,79.98
20261962,Lauren Smith,HU 334,Spring 2024,4,False,11,33,8,52,True,78.23
20261963,Carla Rice,IT 241,Fall 2023,4,False,25,35,16,76,True,85.23
20261963,Carla Rice,IS 450,Fall 2024,4,False,30,39,15,84,True,84.21
20261963,Carla Rice,HU 122,Fall 2024,3,False,21,31,17,69,True,89.3
20261963,Carla Rice,IT 211,Fall 2024,2,False,29,39,18,86,True,100.0
20261963,Carla Rice,CS 213,Spring 2024,2,True,23,35,19,77,True,76.41
20261964,Kenneth Perez,IS 498,Fall 2023,4,True,6,19,8,33,False,56.02
20261964,Kenneth Perez,CS 251,Fall 2023,3,False,30,23,12,65,True,65.16
20261964,Kenneth Perez,HU 313,Fall 2023,4,True,16,20,4,40,False,65.31
20261964,Kenneth Perez,CS 221,Fall 2023,4,False,9,35,13,57,True,74.81
